animal_type,primary_color,sex,intake_condition,intake_type,has_name,days_to_adoption,age_at_intake_days,intake_is_weekend,intake_month_sin,intake_month_cos,intake_dayofweek_sin,intake_dayofweek_cos
CAT,TABBY,NEUTERED,ILL/INJURED MILD,STRAY,1,17,731.0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,37,30.0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
CAT,GRAY/BLUE/SILVER,NEUTERED,ILL/INJURED MILD,STRAY,1,59,21.0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,SPAYED,ILL/INJURED MODERATE,STRAY,1,32,1827.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,NEUTERED,FERAL/FRACTIOUS,STRAY,1,89,731.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
DOG,MULTI-COLORED,SPAYED,NORMAL,RETURN,1,19,216.0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
CAT,BLACK,SPAYED,ILL/INJURED MILD,STRAY,1,49,61.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,8,365.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,GRAY/BLUE/SILVER,MALE,NORMAL,STRAY,1,27,273.0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
DOG,WHITE/PINK,FEMALE,ILL/INJURED MODERATE,STRAY,1,9,243.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
CAT,CALICO,SPAYED,UNDER AGE/WEIGHT,STRAY,1,77,31.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,1,71,14.0,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,1,69,14.0,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,14,1095.0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
CAT,GRAY/BLUE/SILVER,SPAYED,NORMAL,STRAY,1,30,122.0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,25,61.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,39,22.0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
DOG,GRAY/BLUE/SILVER,NEUTERED,NORMAL,STRAY,1,8,122.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
CAT,GRAY/BLUE/SILVER,NEUTERED,NORMAL,STRAY,1,3,730.0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,MALE,ILL/INJURED MODERATE,STRAY,1,6,61.0,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
RABBIT,BLACK,SPAYED,NORMAL,STRAY,1,31,2191.0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
CAT,BLACK,NEUTERED,NORMAL,SEIZED/CONFISCATE,1,32,170.0,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
DOG,BROWN/TAN,NEUTERED,OTHER,STRAY,1,11,1095.0,0,-2.4492935982947064e-16,1.0,0.0,1.0
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,120,295.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
DOG,MULTI-COLORED,SPAYED,NORMAL,STRAY,1,6,731.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
CAT,TABBY,SPAYED,OTHER,STRAY,1,105,0.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
CAT,CALICO,FEMALE,NORMAL,STRAY,1,3,76.0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
DOG,GRAY/BLUE/SILVER,NEUTERED,NORMAL,STRAY,1,8,1091.0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
CAT,TABBY,MALE,NORMAL,STRAY,1,10,59.0,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336
CAT,POINT,SPAYED,NORMAL,STRAY,1,7,61.0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
DOG,BLACK,SPAYED,NORMAL,STRAY,1,27,1096.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
CAT,CALICO,SPAYED,UNDER AGE/WEIGHT,STRAY,1,74,30.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,84,30.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,WHITE/PINK,SPAYED,ILL/INJURED MILD,STRAY,1,94,30.0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,54,1822.0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
CAT,TABBY,NEUTERED,ILL/INJURED MILD,STRAY,1,42,91.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
CAT,TABBY,NEUTERED,ILL/INJURED MILD,STRAY,1,55,41.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
CAT,TABBY,NEUTERED,ILL/INJURED MILD,STRAY,1,47,41.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
CAT,GRAY/BLUE/SILVER,SPAYED,NORMAL,STRAY,1,9,31.0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
CAT,TABBY,NEUTERED,NORMAL,RETURN,1,6,115.0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
CAT,TABBY,NEUTERED,ILL/INJURED MODERATE,STRAY,1,68,2898.0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
CAT,LIGHT/WARM,SPAYED,ILL/INJURED MILD,STRAY,1,5,49.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
DOG,BLACK,NEUTERED,NORMAL,OWNER SURRENDER,1,45,1046.0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
DOG,BLACK,SPAYED,NORMAL,STRAY,1,13,181.0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,14,1461.0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
CAT,BLACK,SPAYED,NORMAL,SEIZED/CONFISCATE,1,20,3652.0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,1,154,6.0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
CAT,BLACK,NEUTERED,NORMAL,OWNER SURRENDER,1,15,1645.0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
CAT,BLACK,NEUTERED,NORMAL,OWNER SURRENDER,1,65,365.0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
DOG,GRAY/BLUE/SILVER,NEUTERED,NORMAL,STRAY,1,11,365.0,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
CAT,BLACK,NEUTERED,ILL/INJURED MILD,STRAY,1,11,61.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,SPAYED,NORMAL,OWNER SURRENDER,1,13,1087.0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
CAT,BLACK,NEUTERED,ILL/INJURED MILD,STRAY,1,33,40.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
CAT,POINT,SPAYED,NORMAL,STRAY,1,14,365.0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
CAT,GRAY/BLUE/SILVER,SPAYED,NORMAL,STRAY,1,57,351.0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
CAT,BLACK,SPAYED,NORMAL,STRAY,1,6,365.0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,SPAYED,NORMAL,OWNER SURRENDER,1,63,2922.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
DOG,BLACK,NEUTERED,NORMAL,SEIZED/CONFISCATE,1,14,366.0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
CAT,TABBY,NEUTERED,NORMAL,OWNER SURRENDER,1,34,2922.0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
CAT,BLACK,NEUTERED,ILL/INJURED MILD,STRAY,1,30,91.0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
DOG,LIGHT/WARM,NEUTERED,NORMAL,STRAY,1,6,729.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
CAT,OTHER,SPAYED,UNDER AGE/WEIGHT,STRAY,1,2,30.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,LIGHT/WARM,SPAYED,NORMAL,OWNER SURRENDER,1,26,3288.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
CAT,TABBY,FEMALE,NORMAL,STRAY,1,109,153.0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
CAT,BLACK,MALE,NORMAL,STRAY,1,12,92.0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
CAT,WHITE/PINK,NEUTERED,OTHER,STRAY,1,66,31.0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
CAT,TABBY,NEUTERED,ILL/INJURED MILD,STRAY,1,45,181.0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
BIRD,LIGHT/WARM,UNKNOWN,NORMAL,OWNER SURRENDER,0,5,,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
DOG,BLACK,NEUTERED,ILL/INJURED MILD,OWNER SURRENDER,1,2,92.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
DOG,BLACK,NEUTERED,OTHER,STRAY,1,13,365.0,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,SPAYED,NORMAL,STRAY,1,15,1095.0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,BLACK,MALE,NORMAL,STRAY,0,7,89.0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,FEMALE,NORMAL,STRAY,1,31,61.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,WHITE/PINK,NEUTERED,ILL/INJURED MODERATE,STRAY,1,42,731.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,11,2922.0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,NEUTERED,FERAL/FRACTIOUS,STRAY,1,21,182.0,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
DOG,MULTI-COLORED,FEMALE,NORMAL,STRAY,1,3,89.0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
CAT,GRAY/BLUE/SILVER,SPAYED,UNDER AGE/WEIGHT,STRAY,1,40,3.0,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
CAT,WHITE/PINK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,43,3.0,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,20,48.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
DOG,GRAY/BLUE/SILVER,NEUTERED,NORMAL,STRAY,1,23,268.0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,18,2922.0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
DOG,LIGHT/WARM,NEUTERED,NORMAL,STRAY,1,12,2192.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,NEUTERED,ILL/INJURED MILD,STRAY,1,109,2922.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,28,365.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
RABBIT,WHITE/PINK,SPAYED,NORMAL,OWNER SURRENDER,1,22,120.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
CAT,CALICO,SPAYED,NORMAL,STRAY,1,7,212.0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
DOG,BLACK,SPAYED,ILL/INJURED MILD,STRAY,1,24,151.0,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
DOG,BLACK,MALE,NORMAL,STRAY,1,4,729.0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
DOG,BROWN/TAN,FEMALE,NORMAL,OWNER SURRENDER,1,21,365.0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
CAT,TABBY,MALE,UNDER AGE/WEIGHT,STRAY,1,32,15.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,16,730.0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
DOG,LIGHT/WARM,NEUTERED,ILL/INJURED MILD,STRAY,1,6,197.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,CALICO,SPAYED,FERAL/FRACTIOUS,STRAY,1,64,244.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,8,365.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,SPAYED,NORMAL,RETURN,1,2,1835.0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
REPTILE,BROWN/TAN,MALE,NORMAL,STRAY,0,5,9131.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,SPAYED,NORMAL,STRAY,1,23,1096.0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
CAT,TABBY,SPAYED,NORMAL,STRAY,1,10,92.0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
CAT,WHITE/PINK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,6,36.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
CAT,TABBY,SPAYED,NORMAL,OWNER SURRENDER,1,760,2005.0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
DOG,BLACK,NEUTERED,NORMAL,OWNER SURRENDER,1,12,2973.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,SPAYED,NORMAL,SEIZED/CONFISCATE,1,32,1461.0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,103,1108.0,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336
DOG,LIGHT/WARM,NEUTERED,NORMAL,OWNER SURRENDER,1,10,1645.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
CAT,GRAY/BLUE/SILVER,FEMALE,UNDER AGE/WEIGHT,STRAY,1,73,7.0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,426,730.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
CAT,WHITE/PINK,SPAYED,ILL/INJURED MILD,STRAY,1,138,1095.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
DOG,WHITE/PINK,SPAYED,NORMAL,OWNER SURRENDER,1,5,92.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
DOG,WHITE/PINK,FEMALE,NORMAL,OWNER SURRENDER,1,1,92.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
CAT,LIGHT/WARM,NEUTERED,NORMAL,OWNER SURRENDER,1,28,2561.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,38,730.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,36,31.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,1,12,37.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
CAT,TABBY,NEUTERED,OTHER,STRAY,1,37,46.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
CAT,TABBY,NEUTERED,OTHER,STRAY,1,36,46.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
CAT,TABBY,SPAYED,OTHER,STRAY,1,36,46.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
CAT,BLACK,NEUTERED,ILL/INJURED SEVERE,STRAY,1,18,365.0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
CAT,TABBY,FEMALE,OTHER,STRAY,1,42,31.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,10,1093.0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,6,2557.0,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,42,303.0,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
CAT,TABBY,MALE,NORMAL,STRAY,1,6,61.0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,11,274.0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,20,365.0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
RABBIT,BLACK,NEUTERED,NORMAL,STRAY,1,106,365.0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
DOG,MULTI-COLORED,SPAYED,NORMAL,OWNER SURRENDER,1,245,1187.0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,MALE,NORMAL,STRAY,1,21,365.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,7,549.0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,17,62.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
DOG,GRAY/BLUE/SILVER,SPAYED,ILL/INJURED MILD,OWNER SURRENDER,1,39,1099.0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,MALE,NORMAL,STRAY,1,3,61.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
CAT,GRAY/BLUE/SILVER,MALE,UNDER AGE/WEIGHT,STRAY,1,19,27.0,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,14,1096.0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,10,302.0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,43,731.0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,MALE,ILL/INJURED MILD,STRAY,1,31,30.0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
CAT,TABBY,MALE,UNDER AGE/WEIGHT,STRAY,0,5,35.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,BLACK,NEUTERED,ILL/INJURED MILD,STRAY,1,21,107.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
CAT,LIGHT/WARM,MALE,UNDER AGE/WEIGHT,STRAY,1,13,37.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,22,1461.0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,12,1461.0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,TABBY,SPAYED,NORMAL,STRAY,1,134,1095.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,68,77.0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,23,366.0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,15,366.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
DOG,MULTI-COLORED,NEUTERED,ILL/INJURED MODERATE,STRAY,1,12,1826.0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,NEUTERED,NORMAL,RETURN,1,15,556.0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,15,1826.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
DOG,BLACK,NEUTERED,NORMAL,RETURN,1,139,1312.0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
DOG,GRAY/BLUE/SILVER,NEUTERED,NORMAL,STRAY,1,113,1095.0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
CAT,LIGHT/WARM,MALE,NORMAL,OWNER SURRENDER,1,4,157.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
DOG,BLACK,SPAYED,NORMAL,STRAY,1,11,,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
CAT,GRAY/BLUE/SILVER,SPAYED,NORMAL,OWNER SURRENDER,1,3,223.0,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
CAT,GRAY/BLUE/SILVER,SPAYED,ILL/INJURED MILD,STRAY,1,29,28.0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
DOG,WHITE/PINK,NEUTERED,ILL/INJURED SEVERE,STRAY,1,14,1096.0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,79,3652.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,6,60.0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
CAT,WHITE/PINK,SPAYED,NORMAL,STRAY,1,6,60.0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
RABBIT,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,21,365.0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
RABBIT,BROWN/TAN,SPAYED,NORMAL,STRAY,1,42,365.0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
CAT,GRAY/BLUE/SILVER,NEUTERED,NORMAL,RETURN,1,5,121.0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
DOG,MULTI-COLORED,NEUTERED,NORMAL,STRAY,1,7,182.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
CAT,TORTIE,SPAYED,FERAL/FRACTIOUS,STRAY,1,119,180.0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
CAT,BLACK,SPAYED,NORMAL,STRAY,1,14,153.0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
CAT,TABBY,MALE,NORMAL,STRAY,1,9,91.0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,15,91.0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
CAT,BLACK,SPAYED,NORMAL,STRAY,1,15,91.0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
CAT,WHITE/PINK,NEUTERED,ILL/INJURED SEVERE,STRAY,1,134,3567.0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
CAT,WHITE/PINK,NEUTERED,NORMAL,OWNER SURRENDER,1,2,90.0,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419
DOG,MULTI-COLORED,SPAYED,ILL/INJURED MILD,STRAY,1,11,427.0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
CAT,WHITE/PINK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,46,45.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,59,45.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,18,45.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,NEUTERED,NORMAL,OWNER SURRENDER,1,64,3652.0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
